,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Cluster
5253,0.0,53.0,0.0,2.0,6.0,2.0,4.0,0.0,36.0,3.0,3.0,4.0,2575.0,411.0,2164.0,0.833,2423.0,43.0,0.593,0.16,2.0
5254,1.0,43.0,0.0,3.0,4.0,2.0,1.0,0.0,24.0,3.0,3.0,4.0,5182.0,1607.0,3575.0,0.874,5235.0,92.0,0.586,0.31,0.0
5255,1.0,49.0,1.0,2.0,5.0,1.0,2.0,0.0,42.0,3.0,3.0,2.0,3783.0,0.0,3783.0,0.59,4383.0,82.0,0.783,0.0,1.0
5257,1.0,46.0,0.0,3.0,3.0,3.0,4.0,0.0,41.0,2.0,1.0,4.0,1515.0,0.0,1515.0,0.819,3894.0,60.0,0.818,0.0,1.0
5258,1.0,56.0,0.0,3.0,3.0,1.0,4.0,0.0,47.0,6.0,3.0,4.0,2865.0,2022.0,843.0,0.547,3441.0,66.0,0.65,0.706,0.0
5259,1.0,46.0,0.0,4.0,2.0,2.0,1.0,0.0,34.0,6.0,2.0,1.0,2711.0,0.0,2711.0,0.636,4795.0,65.0,1.031,0.0,1.0
5261,1.0,51.0,1.0,1.0,3.0,2.0,3.0,0.0,45.0,6.0,1.0,3.0,13287.0,1864.0,11423.0,0.603,3851.0,75.0,0.705,0.14,1.0
5262,1.0,33.0,0.0,3.0,2.0,1.0,4.0,0.0,20.0,5.0,1.0,3.0,1438.3,0.0,1438.3,0.896,4530.0,72.0,0.636,0.0,1.0
5263,0.0,41.0,1.0,3.0,3.0,3.0,1.0,0.0,33.0,4.0,3.0,4.0,1639.0,0.0,1639.0,0.481,2242.0,44.0,0.571,0.0,2.0
5264,1.0,55.0,1.0,3.0,2.0,1.0,2.0,0.0,49.0,3.0,1.0,4.0,5668.0,2517.0,3151.0,0.704,3382.0,56.0,0.931,0.444,2.0
5266,1.0,41.0,0.0,3.0,2.0,1.0,4.0,0.0,29.0,6.0,3.0,1.0,1959.0,1268.0,691.0,0.731,4275.0,61.0,0.649,0.647,1.0
5267,0.0,50.0,0.0,1.0,5.0,2.0,4.0,0.0,37.0,3.0,2.0,4.0,1838.0,0.0,1838.0,0.743,2461.0,47.0,1.136,0.0,1.0
5268,0.0,36.0,0.0,2.0,2.0,3.0,4.0,0.0,36.0,5.0,2.0,4.0,3111.0,2517.0,594.0,0.646,2367.0,41.0,0.519,0.809,1.0
5269,1.0,39.0,0.0,0.0,3.0,2.0,4.0,0.0,27.0,4.0,3.0,3.0,3927.0,720.0,3207.0,0.63,4230.0,93.0,0.898,0.183,1.0
5270,1.0,38.0,0.0,1.0,5.0,1.0,4.0,0.0,26.0,5.0,1.0,1.0,4345.0,838.0,3507.0,0.593,4770.0,62.0,0.722,0.193,1.0
5271,1.0,46.0,0.0,2.0,2.0,3.0,4.0,0.0,39.0,5.0,2.0,2.0,3003.0,1454.0,1549.0,0.595,4378.0,96.0,0.548,0.484,2.0
5272,0.0,40.0,0.0,1.0,3.0,2.0,4.0,0.0,36.0,4.0,3.0,2.0,1438.3,544.0,894.3,0.543,2294.0,40.0,0.739,0.378,1.0
5273,1.0,58.0,1.0,1.0,5.0,2.0,2.0,0.0,46.0,6.0,3.0,1.0,2541.0,1053.0,1488.0,0.926,4552.0,82.0,0.745,0.414,1.0
5274,0.0,43.0,0.0,4.0,5.0,2.0,4.0,0.0,36.0,5.0,3.0,2.0,2422.0,1014.0,1408.0,0.688,2437.0,44.0,0.467,0.419,1.0
5275,0.0,56.0,0.0,2.0,5.0,2.0,4.0,0.0,43.0,1.0,2.0,4.0,1440.0,1211.0,229.0,0.465,2141.0,40.0,0.481,0.841,2.0
5277,0.0,29.0,0.0,1.0,5.0,2.0,4.0,0.0,36.0,3.0,2.0,4.0,2516.0,2312.0,204.0,0.625,2321.0,36.0,0.5,0.919,1.0
5278,0.0,48.0,0.0,4.0,1.0,0.0,1.0,0.0,35.0,4.0,3.0,2.0,3646.0,1047.0,2599.0,0.633,1969.0,38.0,0.52,0.287,1.0
5280,1.0,51.0,1.0,2.0,0.0,2.0,3.0,0.0,43.0,5.0,3.0,3.0,11862.0,0.0,11862.0,0.52,4101.0,88.0,0.66,0.0,1.0
5281,1.0,44.0,0.0,3.0,0.0,1.0,5.0,0.0,36.0,3.0,1.0,4.0,8729.0,1427.0,7302.0,0.829,5347.0,96.0,0.524,0.163,2.0
5282,1.0,35.0,0.0,2.0,5.0,2.0,5.0,0.0,29.0,3.0,1.0,1.0,2423.0,0.0,2423.0,0.663,4651.0,69.0,0.568,0.0,1.0
5283,0.0,48.0,0.0,3.0,5.0,0.0,4.0,0.0,36.0,5.0,3.0,2.0,4073.0,2517.0,1556.0,0.575,2059.0,43.0,0.433,0.618,1.0
5284,1.0,26.0,1.0,0.0,2.0,1.0,4.0,0.0,36.0,5.0,2.0,4.0,9916.0,0.0,9916.0,0.793,3477.0,65.0,0.667,0.0,1.0
5285,1.0,39.0,0.0,1.0,2.0,1.0,4.0,0.0,29.0,4.0,2.0,4.0,1438.3,949.0,489.3,0.736,4222.0,65.0,0.667,0.66,1.0
5286,1.0,38.0,1.0,2.0,0.0,1.0,3.0,0.0,36.0,3.0,3.0,3.0,6452.0,1151.0,5301.0,0.884,4835.0,84.0,0.714,0.178,0.0
5287,0.0,51.0,0.0,1.0,1.0,2.0,4.0,0.0,45.0,5.0,3.0,1.0,1952.0,1411.0,541.0,0.642,2452.0,44.0,0.63,0.723,0.0
5289,1.0,53.0,0.0,2.0,1.0,2.0,5.0,0.0,49.0,3.0,2.0,2.0,4500.0,0.0,4500.0,0.761,4579.0,78.0,0.814,0.0,1.0
5290,1.0,53.0,0.0,2.0,3.0,2.0,4.0,0.0,41.0,4.0,1.0,2.0,2252.0,1811.0,441.0,0.68,4201.0,68.0,1.125,0.804,1.0
5291,1.0,39.0,0.0,2.0,5.0,2.0,4.0,0.0,36.0,3.0,2.0,3.0,2370.0,2031.0,339.0,0.889,4000.0,79.0,0.975,0.857,1.0
5292,1.0,56.0,0.0,4.0,3.0,2.0,1.0,0.0,44.0,3.0,2.0,2.0,2610.0,1988.0,622.0,0.576,4127.0,69.0,0.533,0.762,1.0
5293,1.0,52.0,0.0,4.0,6.0,1.0,4.0,0.0,41.0,3.0,3.0,3.0,2294.0,1787.0,507.0,0.748,3904.0,76.0,0.854,0.779,1.0
5294,1.0,51.0,0.0,2.0,2.0,0.0,5.0,0.0,36.0,4.0,3.0,4.0,5062.0,1659.0,3403.0,0.836,4243.0,102.0,0.672,0.328,1.0
5295,1.0,43.0,0.0,3.0,6.0,1.0,4.0,0.0,30.0,5.0,2.0,2.0,2415.0,1452.0,963.0,0.609,3970.0,68.0,0.619,0.601,1.0
5296,1.0,51.0,0.0,1.0,3.0,2.0,4.0,0.0,45.0,3.0,3.0,3.0,2918.0,2049.0,869.0,0.501,3818.0,61.0,0.605,0.702,1.0
5297,1.0,53.0,0.0,2.0,2.0,2.0,4.0,0.0,36.0,5.0,1.0,4.0,2708.0,2271.0,437.0,0.61,4812.0,83.0,0.766,0.839,1.0
5298,1.0,54.0,0.0,3.0,3.0,1.0,4.0,0.0,36.0,5.0,1.0,4.0,3666.0,1739.0,1927.0,0.779,4735.0,84.0,0.826,0.474,1.0
5299,1.0,36.0,0.0,4.0,3.0,1.0,1.0,0.0,30.0,3.0,3.0,1.0,1438.3,0.0,1438.3,0.71,4591.0,74.0,0.644,0.0,1.0
5300,0.0,53.0,0.0,0.0,3.0,1.0,4.0,0.0,41.0,3.0,3.0,4.0,1438.3,0.0,1438.3,0.387,1587.0,42.0,0.448,0.0,1.0
5301,0.0,39.0,0.0,3.0,5.0,0.0,5.0,0.0,36.0,4.0,3.0,3.0,2809.0,0.0,2809.0,0.854,2466.0,40.0,0.538,0.0,1.0
5303,1.0,56.0,1.0,2.0,2.0,2.0,3.0,0.0,46.0,6.0,2.0,3.0,15982.0,0.0,15982.0,0.687,4503.0,80.0,0.667,0.0,1.0
5305,1.0,42.0,0.0,3.0,3.0,2.0,1.0,0.0,29.0,6.0,3.0,2.0,1545.0,751.0,794.0,0.551,4477.0,62.0,0.59,0.486,1.0
5306,1.0,43.0,0.0,5.0,2.0,2.0,4.0,0.0,38.0,6.0,2.0,2.0,1438.3,604.0,834.3,0.771,4469.0,85.0,0.932,0.42,1.0
5307,1.0,43.0,1.0,1.0,4.0,3.0,2.0,0.0,37.0,4.0,3.0,4.0,4112.0,1128.0,2984.0,0.587,4446.0,75.0,0.667,0.274,2.0
5309,1.0,49.0,0.0,4.0,2.0,2.0,5.0,0.0,42.0,5.0,3.0,2.0,16424.0,1368.0,15056.0,0.55,4025.0,79.0,0.881,0.083,1.0
5310,1.0,48.0,0.0,4.0,5.0,1.0,4.0,0.0,41.0,5.0,3.0,4.0,2340.0,1680.0,660.0,0.791,4751.0,83.0,0.804,0.718,1.0
5311,1.0,47.0,0.0,4.0,2.0,1.0,4.0,0.0,34.0,5.0,3.0,4.0,1926.0,879.0,1047.0,0.536,4385.0,71.0,0.614,0.456,2.0
5312,0.0,48.0,1.0,3.0,4.0,1.0,1.0,0.0,36.0,3.0,2.0,4.0,2954.0,931.0,2023.0,0.575,2433.0,29.0,0.381,0.315,1.0
5313,0.0,36.0,0.0,2.0,3.0,1.0,1.0,0.0,36.0,4.0,3.0,2.0,1848.0,0.0,1848.0,0.906,2775.0,33.0,0.435,0.0,1.0
5314,1.0,47.0,0.0,3.0,6.0,1.0,5.0,0.0,38.0,5.0,1.0,4.0,1634.0,1463.0,171.0,0.873,4397.0,72.0,0.565,0.895,2.0
5315,1.0,49.0,0.0,3.0,5.0,2.0,4.0,0.0,36.0,4.0,1.0,4.0,4328.0,2058.0,2270.0,0.835,3421.0,61.0,1.033,0.476,1.0
5316,1.0,51.0,0.0,3.0,3.0,1.0,4.0,0.0,32.0,6.0,3.0,3.0,2943.0,2131.0,812.0,0.597,4554.0,75.0,0.562,0.724,2.0
5317,1.0,54.0,0.0,2.0,6.0,1.0,4.0,0.0,46.0,4.0,3.0,3.0,2611.0,1573.0,1038.0,0.902,4899.0,68.0,0.581,0.602,2.0
5318,1.0,43.0,0.0,4.0,2.0,2.0,4.0,0.0,37.0,5.0,1.0,3.0,2419.0,0.0,2419.0,0.762,3888.0,63.0,0.853,0.0,2.0
5319,1.0,49.0,0.0,1.0,2.0,1.0,1.0,0.0,38.0,5.0,2.0,2.0,5481.0,0.0,5481.0,0.784,3380.0,73.0,0.78,0.0,1.0
5320,1.0,40.0,0.0,4.0,6.0,2.0,4.0,0.0,25.0,4.0,1.0,1.0,2129.0,1507.0,622.0,0.636,3655.0,70.0,0.667,0.708,2.0
5321,1.0,40.0,1.0,3.0,6.0,1.0,2.0,0.0,27.0,6.0,2.0,4.0,9026.0,2312.0,6714.0,0.561,2229.0,37.0,0.762,0.256,2.0
5322,1.0,48.0,1.0,2.0,6.0,3.0,1.0,0.0,43.0,5.0,2.0,2.0,1761.0,1249.0,512.0,0.936,4410.0,73.0,0.622,0.709,1.0
5324,0.0,50.0,0.0,1.0,1.0,2.0,5.0,0.0,46.0,6.0,4.0,3.0,1970.0,1477.0,493.0,0.662,2493.0,44.0,0.571,0.75,0.0
5325,1.0,46.0,0.0,4.0,3.0,1.0,4.0,0.0,41.0,6.0,3.0,1.0,1438.3,0.0,1438.3,0.921,4200.0,86.0,0.536,0.0,2.0
5326,1.0,35.0,0.0,3.0,5.0,1.0,5.0,0.0,29.0,3.0,3.0,1.0,2278.0,1303.0,975.0,0.645,5101.0,76.0,0.617,0.572,1.0
5328,1.0,52.0,1.0,3.0,2.0,2.0,2.0,0.0,36.0,5.0,2.0,2.0,2801.0,2467.0,334.0,0.701,4926.0,90.0,0.731,0.881,1.0
5330,1.0,35.0,0.0,4.0,0.0,1.0,4.0,0.0,31.0,3.0,3.0,4.0,2933.0,1011.0,1922.0,0.814,5089.0,71.0,0.868,0.345,1.0
5332,1.0,56.0,0.0,1.0,6.0,1.0,4.0,0.0,45.0,4.0,1.0,2.0,3132.0,2230.0,902.0,0.78,4412.0,73.0,0.659,0.712,1.0
5333,1.0,50.0,0.0,1.0,3.0,1.0,1.0,0.0,43.0,4.0,3.0,4.0,2961.0,2048.0,913.0,0.913,4056.0,92.0,0.769,0.692,1.0
5334,0.0,52.0,0.0,3.0,2.0,1.0,5.0,0.0,39.0,3.0,3.0,2.0,4173.0,1771.0,2402.0,0.711,2554.0,47.0,0.516,0.424,1.0
5335,1.0,37.0,0.0,1.0,3.0,2.0,5.0,0.0,28.0,4.0,3.0,2.0,2458.0,642.0,1816.0,0.666,4627.0,90.0,0.698,0.261,2.0
5336,1.0,44.0,1.0,2.0,0.0,1.0,2.0,0.0,36.0,5.0,3.0,4.0,12229.0,997.0,11232.0,0.811,4284.0,75.0,0.596,0.082,1.0
5337,1.0,35.0,0.0,3.0,2.0,1.0,4.0,0.0,21.0,3.0,1.0,1.0,2272.0,604.0,1668.0,0.987,4614.0,75.0,0.974,0.266,1.0
5338,1.0,42.0,1.0,4.0,5.0,1.0,0.0,0.0,37.0,3.0,2.0,4.0,6953.0,1445.0,5508.0,0.591,3700.0,80.0,0.569,0.208,2.0
5340,1.0,47.0,0.0,4.0,1.0,2.0,4.0,0.0,36.0,3.0,2.0,2.0,2765.0,901.0,1864.0,0.898,4990.0,80.0,0.905,0.326,1.0
5341,0.0,43.0,0.0,4.0,6.0,1.0,4.0,0.0,29.0,6.0,2.0,3.0,2895.0,0.0,2895.0,0.663,2473.0,42.0,0.273,0.0,1.0
5342,1.0,39.0,0.0,1.0,5.0,2.0,4.0,0.0,34.0,3.0,1.0,4.0,6904.0,1148.0,5756.0,0.649,3485.0,84.0,0.615,0.166,1.0
5343,0.0,39.0,1.0,2.0,3.0,1.0,1.0,0.0,30.0,5.0,3.0,3.0,2220.0,0.0,2220.0,0.872,2859.0,55.0,0.833,0.0,1.0
5344,1.0,48.0,0.0,3.0,3.0,1.0,4.0,0.0,34.0,5.0,2.0,2.0,1495.0,0.0,1495.0,0.802,3878.0,63.0,0.703,0.0,1.0
5345,1.0,42.0,0.0,5.0,6.0,1.0,4.0,0.0,37.0,5.0,2.0,3.0,2541.0,1398.0,1143.0,0.635,4698.0,88.0,0.833,0.55,1.0
5346,1.0,34.0,0.0,3.0,2.0,2.0,5.0,0.0,19.0,6.0,1.0,2.0,7531.0,0.0,7531.0,1.007,3833.0,71.0,0.578,0.0,1.0
5347,1.0,47.0,0.0,4.0,4.0,3.0,5.0,0.0,29.0,5.0,2.0,1.0,8644.0,1391.0,7253.0,0.896,4272.0,59.0,0.686,0.161,2.0
5348,1.0,43.0,0.0,4.0,0.0,2.0,1.0,0.0,36.0,6.0,3.0,1.0,1531.0,0.0,1531.0,0.704,4152.0,77.0,0.54,0.0,1.0
5349,1.0,50.0,0.0,2.0,2.0,1.0,4.0,0.0,32.0,3.0,3.0,4.0,2884.0,2104.0,780.0,0.857,4486.0,93.0,0.86,0.73,1.0
5350,0.0,55.0,0.0,2.0,6.0,2.0,5.0,0.0,36.0,4.0,3.0,2.0,10241.0,1545.0,8696.0,0.581,2513.0,47.0,0.424,0.151,1.0
5351,1.0,50.0,0.0,1.0,4.0,2.0,1.0,0.0,38.0,3.0,1.0,4.0,4182.0,0.0,4182.0,0.853,4693.0,82.0,0.608,0.0,2.0
5352,0.0,44.0,0.0,1.0,2.0,2.0,4.0,0.0,25.0,3.0,2.0,4.0,3101.0,0.0,3101.0,0.66,2512.0,37.0,0.37,0.0,1.0
5353,1.0,54.0,0.0,3.0,5.0,2.0,4.0,0.0,36.0,5.0,4.0,2.0,4542.0,1355.0,3187.0,0.48,4011.0,70.0,0.556,0.298,1.0
5354,1.0,40.0,0.0,3.0,0.0,2.0,4.0,0.0,22.0,4.0,2.0,4.0,3372.0,2517.0,855.0,0.729,4209.0,72.0,0.756,0.746,1.0
5355,1.0,40.0,1.0,2.0,2.0,0.0,2.0,0.0,36.0,3.0,1.0,2.0,3099.0,0.0,3099.0,0.72,3622.0,75.0,0.667,0.0,1.0
5356,1.0,41.0,0.0,3.0,3.0,0.0,5.0,0.0,31.0,3.0,1.0,2.0,2416.0,1305.0,1111.0,0.93,4163.0,73.0,0.698,0.54,2.0
5357,1.0,52.0,0.0,2.0,5.0,1.0,4.0,0.0,48.0,3.0,2.0,4.0,5299.0,578.0,4721.0,0.931,4509.0,79.0,0.717,0.109,2.0
5358,1.0,41.0,0.0,4.0,2.0,2.0,4.0,0.0,35.0,3.0,1.0,4.0,2138.0,1283.0,855.0,0.645,4785.0,85.0,0.518,0.6,1.0
5359,0.0,47.0,0.0,1.0,6.0,1.0,4.0,0.0,35.0,6.0,2.0,4.0,1850.0,896.0,954.0,0.724,2613.0,41.0,0.708,0.484,1.0
5360,1.0,53.0,0.0,1.0,0.0,3.0,1.0,0.0,35.0,4.0,3.0,3.0,3585.0,0.0,3585.0,0.782,4806.0,81.0,0.653,0.0,1.0
5361,1.0,48.0,0.0,4.0,5.0,1.0,1.0,0.0,32.0,6.0,1.0,3.0,2690.0,1903.0,787.0,0.824,4567.0,81.0,0.8,0.707,1.0
5364,1.0,41.0,1.0,3.0,3.0,1.0,3.0,0.0,35.0,6.0,2.0,1.0,8376.0,1165.0,7211.0,0.888,4142.0,67.0,0.634,0.139,1.0
5365,1.0,50.0,1.0,3.0,6.0,2.0,1.0,0.0,39.0,4.0,3.0,1.0,13509.0,2060.0,11449.0,0.729,3702.0,64.0,0.829,0.152,0.0
5366,1.0,38.0,0.0,3.0,2.0,1.0,4.0,0.0,36.0,4.0,2.0,4.0,2396.0,2217.0,179.0,0.978,4593.0,74.0,0.721,0.925,2.0
5368,1.0,40.0,0.0,5.0,2.0,1.0,4.0,0.0,30.0,3.0,2.0,2.0,2114.0,1618.0,496.0,0.664,4518.0,88.0,0.692,0.765,1.0
5369,1.0,39.0,0.0,4.0,5.0,2.0,4.0,0.0,36.0,5.0,3.0,4.0,1623.0,729.0,894.0,0.886,4423.0,65.0,0.806,0.449,1.0
5370,1.0,40.0,0.0,1.0,3.0,0.0,4.0,0.0,30.0,6.0,2.0,1.0,2579.0,1959.0,620.0,0.618,4300.0,69.0,0.683,0.76,0.0
5371,0.0,41.0,1.0,4.0,2.0,2.0,2.0,0.0,34.0,5.0,2.0,4.0,5045.0,2080.0,2965.0,0.738,2042.0,40.0,0.481,0.412,1.0
5372,0.0,35.0,0.0,0.0,2.0,1.0,4.0,0.0,36.0,4.0,3.0,4.0,2089.0,0.0,2089.0,0.871,2707.0,51.0,0.5,0.0,1.0
5373,1.0,48.0,0.0,5.0,5.0,1.0,1.0,0.0,43.0,4.0,1.0,3.0,2866.0,921.0,1945.0,0.654,4615.0,72.0,0.6,0.321,1.0
5375,1.0,55.0,1.0,2.0,1.0,1.0,2.0,0.0,36.0,5.0,1.0,1.0,4370.0,0.0,4370.0,0.791,4326.0,74.0,0.721,0.0,2.0
5376,1.0,58.0,1.0,3.0,6.0,2.0,3.0,0.0,36.0,6.0,2.0,3.0,3355.0,1878.0,1477.0,0.725,4578.0,84.0,0.953,0.56,1.0
5377,1.0,43.0,0.0,2.0,3.0,2.0,1.0,0.0,38.0,4.0,2.0,2.0,5070.0,0.0,5070.0,0.67,4193.0,67.0,0.811,0.0,0.0
5379,1.0,40.0,0.0,3.0,2.0,2.0,4.0,0.0,31.0,4.0,2.0,3.0,2016.0,978.0,1038.0,0.736,4379.0,78.0,0.95,0.485,1.0
5380,0.0,55.0,0.0,1.0,2.0,3.0,4.0,0.0,36.0,4.0,2.0,2.0,3552.0,2517.0,1035.0,0.865,2665.0,36.0,0.333,0.709,1.0
5381,0.0,43.0,0.0,3.0,6.0,2.0,4.0,0.0,36.0,6.0,3.0,3.0,2325.0,238.0,2087.0,0.64,2306.0,47.0,0.621,0.102,1.0
5382,1.0,46.0,0.0,4.0,3.0,3.0,4.0,0.0,37.0,3.0,1.0,4.0,2533.0,2136.0,397.0,0.757,3197.0,50.0,1.174,0.843,1.0
5383,1.0,48.0,0.0,3.0,3.0,2.0,1.0,0.0,36.0,5.0,3.0,2.0,3871.0,2055.0,1816.0,0.824,5480.0,58.0,0.933,0.531,1.0
5385,1.0,61.0,0.0,0.0,2.0,1.0,5.0,0.0,36.0,6.0,2.0,3.0,2035.0,1883.0,152.0,0.955,4802.0,85.0,0.604,0.925,2.0
5386,1.0,53.0,0.0,1.0,5.0,2.0,4.0,0.0,39.0,4.0,3.0,4.0,1773.0,1539.0,234.0,0.893,4087.0,74.0,0.762,0.868,2.0
5387,1.0,42.0,0.0,3.0,5.0,0.0,4.0,0.0,28.0,6.0,2.0,4.0,2029.0,1377.0,652.0,0.838,4014.0,86.0,0.686,0.679,1.0
5388,0.0,45.0,1.0,2.0,3.0,2.0,0.0,0.0,33.0,6.0,3.0,2.0,15490.0,0.0,15490.0,0.742,2429.0,50.0,0.471,0.0,1.0
5389,1.0,56.0,0.0,2.0,5.0,2.0,1.0,0.0,48.0,6.0,2.0,2.0,2941.0,1619.0,1322.0,0.9,5000.0,87.0,0.673,0.55,1.0
5390,1.0,42.0,0.0,4.0,2.0,3.0,4.0,0.0,32.0,3.0,1.0,2.0,2314.0,1547.0,767.0,0.804,4678.0,74.0,1.0,0.669,1.0
5391,0.0,40.0,0.0,4.0,5.0,2.0,4.0,0.0,24.0,5.0,2.0,1.0,4212.0,2517.0,1695.0,0.718,2725.0,41.0,0.519,0.598,1.0
5392,1.0,57.0,1.0,2.0,2.0,1.0,3.0,0.0,36.0,6.0,3.0,3.0,6248.0,1493.0,4755.0,0.597,4664.0,60.0,0.579,0.239,0.0
5393,1.0,40.0,1.0,2.0,3.0,0.0,1.0,0.0,35.0,3.0,1.0,1.0,2430.0,974.0,1456.0,0.677,4344.0,75.0,0.596,0.401,1.0
5394,1.0,48.0,1.0,4.0,6.0,2.0,3.0,0.0,38.0,5.0,2.0,3.0,5543.0,1372.0,4171.0,0.744,5266.0,79.0,0.795,0.248,1.0
5395,1.0,42.0,0.0,3.0,2.0,1.0,1.0,0.0,37.0,4.0,3.0,2.0,2470.0,2013.0,457.0,0.97,4384.0,82.0,1.0,0.815,1.0
5396,1.0,49.0,0.0,4.0,1.0,2.0,1.0,0.0,39.0,5.0,3.0,1.0,3255.0,603.0,2652.0,0.617,4045.0,62.0,0.824,0.185,1.0
5399,1.0,48.0,0.0,3.0,5.0,2.0,5.0,0.0,40.0,3.0,4.0,4.0,2827.0,1182.0,1645.0,0.902,4583.0,72.0,1.0,0.418,1.0
5400,1.0,43.0,0.0,2.0,2.0,0.0,4.0,0.0,30.0,4.0,2.0,4.0,2351.0,2127.0,224.0,0.703,4278.0,71.0,0.821,0.905,1.0
5401,1.0,45.0,0.0,2.0,2.0,1.0,4.0,0.0,36.0,6.0,1.0,3.0,4202.0,2201.0,2001.0,0.714,4385.0,78.0,0.66,0.524,2.0
5402,1.0,40.0,0.0,1.0,3.0,1.0,4.0,0.0,36.0,6.0,3.0,2.0,4712.0,0.0,4712.0,0.84,4216.0,82.0,0.64,0.0,1.0
5403,1.0,53.0,1.0,3.0,5.0,2.0,3.0,0.0,36.0,4.0,3.0,1.0,2611.0,787.0,1824.0,0.298,2955.0,56.0,0.6,0.301,1.0
5404,1.0,38.0,0.0,2.0,6.0,2.0,4.0,0.0,28.0,6.0,2.0,1.0,3206.0,2459.0,747.0,0.696,3852.0,65.0,0.625,0.767,1.0
5405,1.0,39.0,0.0,2.0,3.0,2.0,4.0,0.0,36.0,4.0,2.0,3.0,5245.0,802.0,4443.0,0.504,3648.0,74.0,0.574,0.153,0.0
5406,1.0,39.0,1.0,3.0,3.0,1.0,2.0,0.0,27.0,6.0,2.0,1.0,2583.0,0.0,2583.0,0.781,4162.0,87.0,0.812,0.0,1.0
5408,1.0,40.0,1.0,3.0,4.0,1.0,0.0,0.0,36.0,4.0,2.0,4.0,7464.0,2517.0,4947.0,0.9,4348.0,62.0,0.879,0.337,1.0
5409,1.0,54.0,0.0,3.0,2.0,1.0,5.0,0.0,36.0,6.0,1.0,2.0,4928.0,1805.0,3123.0,0.641,4767.0,90.0,0.698,0.366,1.0
5410,1.0,46.0,0.0,3.0,2.0,0.0,4.0,0.0,34.0,4.0,2.0,4.0,9863.0,686.0,9177.0,0.581,3068.0,58.0,0.933,0.07,2.0
5411,1.0,44.0,0.0,3.0,0.0,3.0,4.0,0.0,39.0,6.0,1.0,3.0,5024.0,2209.0,2815.0,0.66,4908.0,73.0,0.659,0.44,1.0
5412,1.0,44.0,0.0,3.0,5.0,2.0,4.0,0.0,38.0,4.0,1.0,3.0,1438.3,0.0,1438.3,0.801,4287.0,80.0,0.667,0.0,2.0
5413,0.0,44.0,0.0,4.0,2.0,1.0,1.0,0.0,36.0,6.0,3.0,3.0,1452.0,0.0,1452.0,0.553,2287.0,42.0,0.5,0.0,0.0
5415,0.0,39.0,0.0,2.0,2.0,2.0,4.0,0.0,27.0,1.0,3.0,3.0,1438.3,811.0,627.3,0.571,2336.0,46.0,0.278,0.564,1.0
5416,1.0,37.0,0.0,2.0,3.0,2.0,4.0,0.0,22.0,4.0,2.0,4.0,2448.0,1740.0,708.0,0.901,4087.0,81.0,0.841,0.711,1.0
5417,1.0,49.0,0.0,3.0,6.0,2.0,4.0,0.0,44.0,4.0,2.0,4.0,1546.0,0.0,1546.0,0.793,4496.0,83.0,0.66,0.0,0.0
5418,0.0,36.0,0.0,3.0,2.0,2.0,1.0,0.0,22.0,1.0,3.0,1.0,2013.0,0.0,2013.0,0.602,2425.0,50.0,0.923,0.0,1.0
5419,1.0,53.0,0.0,3.0,5.0,1.0,1.0,0.0,42.0,6.0,1.0,2.0,2293.0,1460.0,833.0,0.658,4436.0,74.0,0.542,0.637,1.0
5420,1.0,52.0,1.0,3.0,5.0,2.0,2.0,0.0,40.0,3.0,1.0,1.0,1438.3,512.0,926.3,0.776,4791.0,82.0,0.708,0.356,0.0
5421,0.0,53.0,0.0,3.0,6.0,1.0,4.0,0.0,36.0,3.0,3.0,3.0,2819.0,0.0,2819.0,0.4,2128.0,39.0,0.444,0.0,1.0
5423,1.0,52.0,0.0,1.0,6.0,1.0,1.0,0.0,45.0,5.0,1.0,1.0,1611.0,938.0,673.0,0.601,4087.0,86.0,0.911,0.582,1.0
5424,1.0,49.0,0.0,2.0,6.0,1.0,1.0,0.0,35.0,4.0,1.0,1.0,1438.3,0.0,1438.3,0.618,4348.0,79.0,0.646,0.0,2.0
5426,1.0,39.0,0.0,1.0,5.0,1.0,1.0,0.0,36.0,4.0,1.0,4.0,3272.0,2323.0,949.0,1.123,4763.0,86.0,0.593,0.71,1.0
5427,1.0,42.0,0.0,2.0,6.0,2.0,4.0,0.0,36.0,6.0,1.0,4.0,2677.0,2517.0,160.0,0.609,3911.0,76.0,0.81,0.94,1.0
5428,1.0,40.0,0.0,2.0,5.0,1.0,4.0,0.0,26.0,3.0,2.0,1.0,2708.0,0.0,2708.0,0.572,4277.0,90.0,0.636,0.0,2.0
5429,1.0,41.0,0.0,3.0,1.0,2.0,4.0,0.0,31.0,4.0,2.0,1.0,1738.0,0.0,1738.0,0.654,4220.0,68.0,0.889,0.0,1.0
5430,1.0,46.0,0.0,2.0,5.0,3.0,1.0,0.0,35.0,6.0,2.0,1.0,6145.0,1349.0,4796.0,0.971,4893.0,93.0,0.824,0.22,1.0
